Name	Parent	RecipeCategory	CraftingStation	Type 1	Object 1	Transform 1	Type 2	Object 2	Transform 2	Type 3	Object 3	Transform 3	Type 4	Object 4	Transform 4	Type 5	Object 5	Transform 5	AutoLevel	Requirement	ReqLevel	ResultAmount 1	Result 1	Boost 1	ResultAmount 2	Result 2	Boost 2	ResultAmount 3	Result 3	Boost 3	PreviewStatsID	PreviewIcon	PreviewTooltip	Comment	
SKILLBOOK_Air_JellyfishSkin_C		Grimoire		Category	SkillbookAirSource	Transform	Category	SkillbookPolymorphSource	Consume														SKILLBOOK_Air_JellyfishSkin								SKILLBOOK_Air_JellyfishSkin				
SKILLBOOK_Air_SmokeCover		Grimoire		Category	SkillbookAir	Transform	Category	SkillbookRogue	Consume														SKILLBOOK_Air_SmokeCover								SKILLBOOK_Air_SmokeCover				
SKILLBOOK_Air_BlessedSmokeCloud_A		Grimoire		Category	SkillbookAirSource	Transform	Category	SkillbookRogue	Consume														SKILLBOOK_Air_BlessedSmokeCloud								SKILLBOOK_Air_BlessedSmokeCloud				
SKILLBOOK_Air_BlessedSmokeCloud_B		Grimoire		Category	SkillbookAir	Transform	Category	SkillbookRogueSource	Consume														SKILLBOOK_Air_BlessedSmokeCloud								SKILLBOOK_Air_BlessedSmokeCloud				
SKILLBOOK_Air_BlessedSmokeCloud_C		Grimoire		Category	SkillbookAirSource	Transform	Category	SkillbookRogueSource	Consume														SKILLBOOK_Air_BlessedSmokeCloud								SKILLBOOK_Air_BlessedSmokeCloud				
SKILLBOOK_Air_Windwalker		Grimoire		Category	SkillbookAir	Transform	Category	SkillbookRanger	Consume														SKILLBOOK_Air_Windwalker								SKILLBOOK_Air_Windwalker				
SKILLBOOK_Air_EvasiveAura_A		Grimoire		Category	SkillbookAirSource	Transform	Category	SkillbookRanger	Consume														SKILLBOOK_Air_EvasiveAura								SKILLBOOK_Air_EvasiveAura				
SKILLBOOK_Air_EvasiveAura_B		Grimoire		Category	SkillbookAir	Transform	Category	SkillbookRangerSource	Consume														SKILLBOOK_Air_EvasiveAura								SKILLBOOK_Air_EvasiveAura				
SKILLBOOK_Air_EvasiveAura_C		Grimoire		Category	SkillbookAirSource	Transform	Category	SkillbookRangerSource	Consume														SKILLBOOK_Air_EvasiveAura								SKILLBOOK_Air_EvasiveAura				
SKILLBOOK_Earth_PoisonInfusion		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookSummoning	Consume														SKILLBOOK_Earth_PoisonInfusion								SKILLBOOK_Earth_PoisonInfusion				
SKILLBOOK_Earth_AcidInfusion_A		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookSummoning	Consume														SKILLBOOK_Earth_AcidInfusion								SKILLBOOK_Earth_AcidInfusion				
SKILLBOOK_Earth_AcidInfusion_B		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookSummoningSource	Consume														SKILLBOOK_Earth_AcidInfusion								SKILLBOOK_Earth_AcidInfusion				
SKILLBOOK_Earth_AcidInfusion_C		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookSummoningSource	Consume														SKILLBOOK_Earth_AcidInfusion								SKILLBOOK_Earth_AcidInfusion				
SKILLBOOK_Earth_CorrosiveTouch		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookNecromancy	Consume														SKILLBOOK_Earth_CorrosiveTouch								SKILLBOOK_Earth_CorrosiveTouch				
SKILLBOOK_Earth_CorrosiveSpray_A		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookNecromancy	Consume														SKILLBOOK_Earth_CorrosiveSpray								SKILLBOOK_Earth_CorrosiveSpray				
SKILLBOOK_Earth_CorrosiveSpray_B		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookNecromancySource	Consume														SKILLBOOK_Earth_CorrosiveSpray								SKILLBOOK_Earth_CorrosiveSpray				
SKILLBOOK_Earth_CorrosiveSpray_C		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookNecromancySource	Consume														SKILLBOOK_Earth_CorrosiveSpray								SKILLBOOK_Earth_CorrosiveSpray				
SKILLBOOK_Earth_OilyCarapace		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookWarrior	Consume														SKILLBOOK_Earth_OilyCarapace								SKILLBOOK_Earth_OilyCarapace				
SKILLBOOK_Earth_MassOilyCarapace_A		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookWarrior	Consume														SKILLBOOK_Earth_MassOilyCarapace								SKILLBOOK_Earth_MassOilyCarapace				
SKILLBOOK_Earth_MassOilyCarapace_B		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookWarriorSource	Consume														SKILLBOOK_Earth_MassOilyCarapace								SKILLBOOK_Earth_MassOilyCarapace				
SKILLBOOK_Earth_MassOilyCarapace_C		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookWarriorSource	Consume														SKILLBOOK_Earth_MassOilyCarapace								SKILLBOOK_Earth_MassOilyCarapace				
SKILLBOOK_Earth_Condense		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookPolymorph	Consume														SKILLBOOK_Earth_Condense								SKILLBOOK_Earth_Condense				
SKILLBOOK_Earth_PoisonousSkin_A		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookPolymorph	Consume														SKILLBOOK_Earth_PoisonousSkin								SKILLBOOK_Earth_PoisonousSkin				
SKILLBOOK_Earth_PoisonousSkin_B		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookPolymorphSource	Consume														SKILLBOOK_Earth_PoisonousSkin								SKILLBOOK_Earth_PoisonousSkin				
SKILLBOOK_Earth_PoisonousSkin_C		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookPolymorphSource	Consume														SKILLBOOK_Earth_PoisonousSkin								SKILLBOOK_Earth_PoisonousSkin				
SKILLBOOK_Earth_VenomCoating		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookRogue	Consume														SKILLBOOK_Earth_VenomCoating								SKILLBOOK_Earth_VenomCoating				
SKILLBOOK_Earth_VenomousAura_A		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookRogue	Consume														SKILLBOOK_Earth_VenomousAura								SKILLBOOK_Earth_VenomousAura				
SKILLBOOK_Earth_VenomousAura_B		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookRogueSource	Consume														SKILLBOOK_Earth_VenomousAura								SKILLBOOK_Earth_VenomousAura				
SKILLBOOK_Earth_VenomousAura_C		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookRogueSource	Consume														SKILLBOOK_Earth_VenomousAura								SKILLBOOK_Earth_VenomousAura				
SKILLBOOK_Earth_ThrowDust		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookRanger	Consume														SKILLBOOK_Earth_ThrowDust								SKILLBOOK_Earth_ThrowDust				
SKILLBOOK_Earth_DustBlast_A		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookRanger	Consume														SKILLBOOK_Earth_DustBlast								SKILLBOOK_Earth_DustBlast				
SKILLBOOK_Earth_DustBlast_B		Grimoire		Category	SkillbookEarth	Transform	Category	SkillbookRangerSource	Consume														SKILLBOOK_Earth_DustBlast								SKILLBOOK_Earth_DustBlast				
SKILLBOOK_Earth_DustBlast_C		Grimoire		Category	SkillbookEarthSource	Transform	Category	SkillbookRangerSource	Consume														SKILLBOOK_Earth_DustBlast								SKILLBOOK_Earth_DustBlast				
SKILLBOOK_Fire_FireInfusion		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookSummoning	Consume														SKILLBOOK_Fire_FireInfusion								SKILLBOOK_Fire_FireInfusion				
SKILLBOOK_Fire_NecrofireInfusion_A		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookSummoning	Consume														SKILLBOOK_Fire_NecrofireInfusion								SKILLBOOK_Fire_NecrofireInfusion				
SKILLBOOK_Fire_NecrofireInfusion_B		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookSummoningSource	Consume														SKILLBOOK_Fire_NecrofireInfusion								SKILLBOOK_Fire_NecrofireInfusion				
SKILLBOOK_Fire_NecrofireInfusion_C		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookSummoningSource	Consume														SKILLBOOK_Fire_NecrofireInfusion								SKILLBOOK_Fire_NecrofireInfusion				
SKILLBOOK_Fire_CorpseExplosion		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookNecromancy	Consume														SKILLBOOK_Fire_CorpseExplosion								SKILLBOOK_Fire_CorpseExplosion				
SKILLBOOK_Fire_MassCorpseExplosion_A		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookNecromancy	Consume														SKILLBOOK_Fire_MassCorpseExplosion								SKILLBOOK_Fire_MassCorpseExplosion				
SKILLBOOK_Fire_MassCorpseExplosion_B		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookNecromancySource	Consume														SKILLBOOK_Fire_MassCorpseExplosion								SKILLBOOK_Fire_MassCorpseExplosion				
SKILLBOOK_Fire_MassCorpseExplosion_C		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookNecromancySource	Consume														SKILLBOOK_Fire_MassCorpseExplosion								SKILLBOOK_Fire_MassCorpseExplosion				
SKILLBOOK_Fire_SparkingSwings		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookWarrior	Consume														SKILLBOOK_Fire_SparkingSwings								SKILLBOOK_Fire_SparkingSwings				
SKILLBOOK_Fire_MasterOfSparks_A		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookWarrior	Consume														SKILLBOOK_Fire_MasterOfSparks								SKILLBOOK_Fire_MasterOfSparks				
SKILLBOOK_Fire_MasterOfSparks_B		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookWarriorSource	Consume														SKILLBOOK_Fire_MasterOfSparks								SKILLBOOK_Fire_MasterOfSparks				
SKILLBOOK_Fire_MasterOfSparks_C		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookWarriorSource	Consume														SKILLBOOK_Fire_MasterOfSparks								SKILLBOOK_Fire_MasterOfSparks				
SKILLBOOK_Fire_Fireblood		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookPolymorph	Consume														SKILLBOOK_Fire_Fireblood								SKILLBOOK_Fire_Fireblood				
SKILLBOOK_Fire_FlamingSkin_A		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookPolymorph	Consume														SKILLBOOK_Fire_FlamingSkin								SKILLBOOK_Fire_FlamingSkin				
SKILLBOOK_Fire_FlamingSkin_B		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookPolymorphSource	Consume														SKILLBOOK_Fire_FlamingSkin								SKILLBOOK_Fire_FlamingSkin				
SKILLBOOK_Fire_FlamingSkin_C		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookPolymorphSource	Consume														SKILLBOOK_Fire_FlamingSkin								SKILLBOOK_Fire_FlamingSkin				
SKILLBOOK_Fire_Sabotage		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookRogue	Consume														SKILLBOOK_Fire_Sabotage								SKILLBOOK_Fire_Sabotage				
SKILLBOOK_Fire_MassSabotage_A		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookRogue	Consume														SKILLBOOK_Fire_MassSabotage								SKILLBOOK_Fire_MassSabotage				
SKILLBOOK_Fire_MassSabotage_B		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookRogueSource	Consume														SKILLBOOK_Fire_MassSabotage								SKILLBOOK_Fire_MassSabotage				
SKILLBOOK_Fire_MassSabotage_C		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookRogueSource	Consume														SKILLBOOK_Fire_MassSabotage								SKILLBOOK_Fire_MassSabotage				
SKILLBOOK_Fire_LaunchExplosiveTrap		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookRanger	Consume														SKILLBOOK_Fire_LaunchExplosiveTrap								SKILLBOOK_Fire_LaunchExplosiveTrap				
SKILLBOOK_Fire_DeployMassTraps_A		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookRanger	Consume														SKILLBOOK_Fire_DeployMassTraps								SKILLBOOK_Fire_DeployMassTraps				
SKILLBOOK_Fire_DeployMassTraps_B		Grimoire		Category	SkillbookFire	Transform	Category	SkillbookRangerSource	Consume														SKILLBOOK_Fire_DeployMassTraps								SKILLBOOK_Fire_DeployMassTraps				
SKILLBOOK_Fire_DeployMassTraps_C		Grimoire		Category	SkillbookFireSource	Transform	Category	SkillbookRangerSource	Consume														SKILLBOOK_Fire_DeployMassTraps								SKILLBOOK_Fire_DeployMassTraps				
SKILLBOOK_Water_WaterInfusion		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookSummoning	Consume														SKILLBOOK_Water_WaterInfusion								SKILLBOOK_Water_WaterInfusion				
SKILLBOOK_Water_IceInfusion_A		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookSummoning	Consume														SKILLBOOK_Water_IceInfusion								SKILLBOOK_Water_IceInfusion				
SKILLBOOK_Water_IceInfusion_B		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookSummoningSource	Consume														SKILLBOOK_Water_IceInfusion								SKILLBOOK_Water_IceInfusion				
SKILLBOOK_Water_IceInfusion_C		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookSummoningSource	Consume														SKILLBOOK_Water_IceInfusion								SKILLBOOK_Water_IceInfusion				
SKILLBOOK_Necromancy_RainOfBlood		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookNecromancy	Consume														SKILLBOOK_Necromancy_RainOfBlood								SKILLBOOK_Necromancy_RainOfBlood				
SKILLBOOK_Water_BloodStorm_A		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookNecromancy	Consume														SKILLBOOK_Water_BloodStorm								SKILLBOOK_Water_BloodStorm				
SKILLBOOK_Water_BloodStorm_B		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookNecromancySource	Consume														SKILLBOOK_Water_BloodStorm								SKILLBOOK_Water_BloodStorm				
SKILLBOOK_Water_BloodStorm_C		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookNecromancySource	Consume														SKILLBOOK_Water_BloodStorm								SKILLBOOK_Water_BloodStorm				
SKILLBOOK_Water_CleanseWounds		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookWarrior	Consume														SKILLBOOK_Water_CleanseWounds								SKILLBOOK_Water_CleanseWounds				
SKILLBOOK_Water_MassCleanseWounds_A		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookWarrior	Consume														SKILLBOOK_Water_MassCleanseWounds								SKILLBOOK_Water_MassCleanseWounds				
SKILLBOOK_Water_MassCleanseWounds_B		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookWarriorSource	Consume														SKILLBOOK_Water_MassCleanseWounds								SKILLBOOK_Water_MassCleanseWounds				
SKILLBOOK_Water_MassCleanseWounds_C		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookWarriorSource	Consume														SKILLBOOK_Water_MassCleanseWounds								SKILLBOOK_Water_MassCleanseWounds				
SKILLBOOK_Water_HealingTears		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookPolymorph	Consume														SKILLBOOK_Water_HealingTears								SKILLBOOK_Water_HealingTears				
SKILLBOOK_Water_IceSkin_A		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookPolymorph	Consume														SKILLBOOK_Water_IceSkin								SKILLBOOK_Water_IceSkin				
SKILLBOOK_Water_IceSkin_B		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookPolymorphSource	Consume														SKILLBOOK_Water_IceSkin								SKILLBOOK_Water_IceSkin				
SKILLBOOK_Water_IceSkin_C		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookPolymorphSource	Consume														SKILLBOOK_Water_IceSkin								SKILLBOOK_Water_IceSkin				
SKILLBOOK_Water_VampiricHunger		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookRogue	Consume														SKILLBOOK_Water_VampiricHunger								SKILLBOOK_Water_VampiricHunger				
SKILLBOOK_Water_VampiricHungerAura_A		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookRogue	Consume														SKILLBOOK_Water_VampiricHungerAura								SKILLBOOK_Water_VampiricHungerAura				
SKILLBOOK_Water_VampiricHungerAura_B		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookRogueSource	Consume														SKILLBOOK_Water_VampiricHungerAura								SKILLBOOK_Water_VampiricHungerAura				
SKILLBOOK_Water_VampiricHungerAura_C		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookRogueSource	Consume														SKILLBOOK_Water_VampiricHungerAura								SKILLBOOK_Water_VampiricHungerAura				
SKILLBOOK_Water_Cryotherapy		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookRanger	Consume														SKILLBOOK_Water_Cryotherapy								SKILLBOOK_Water_Cryotherapy				
SKILLBOOK_Water_MassCryotherapy_A		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookRanger	Consume														SKILLBOOK_Water_MassCryotherapy								SKILLBOOK_Water_MassCryotherapy				
SKILLBOOK_Water_MassCryotherapy_B		Grimoire		Category	SkillbookWater	Transform	Category	SkillbookRangerSource	Consume														SKILLBOOK_Water_MassCryotherapy								SKILLBOOK_Water_MassCryotherapy				
SKILLBOOK_Water_MassCryotherapy_C		Grimoire		Category	SkillbookWaterSource	Transform	Category	SkillbookRangerSource	Consume														SKILLBOOK_Water_MassCryotherapy								SKILLBOOK_Water_MassCryotherapy				
Anvil_LOOT_MetalShard_A_Hammer		Weapons	Anvil	Object	LOOT_MetalShard_A	Transform	Category	Hammer	None										1				WPN_CraftedDagger									Item_WPN_Common_Dagger_1H_A	Shiv		
Anvil_LOOT_Scraps_Metal_A_Hammer		Weapons	Anvil	Object	LOOT_Scraps_Metal_A	Transform	Category	Hammer	None										1				WPN_Sword_1H									Item_WPN_Common_Sword_1H_A1	Handmade Sword		
LOOT_WoodenStick_A_LOOT_PieceOfRock_A		Weapons		Object	LOOT_WoodenStick_A	Consume	Object	LOOT_PieceOfRock_A	Transform										1				WPN_CraftedAxe_1H									Item_WPN_Common_Axe_1H_B	Sharp Stone On A Stick		
LOOT_WoodenBranch_A_LOOT_PieceOfRock_A		Weapons		Object	LOOT_WoodenBranch_A	Consume	Object	LOOT_PieceOfRock_A	Transform										1				WPN_CraftedAxe_2H									Item_WPN_Common_Axe_2H_B	Sharp Stone On A Big Branch		
LOOT_WoodenBranch_A_PiecesOfRock		Weapons		Object	LOOT_WoodenBranch_A	Transform	Object	LOOT_PieceOfRock_A	Consume	Object	LOOT_PieceOfRock_A	Consume	Object	LOOT_PieceOfRock_A	Consume				1				WPN_Common_Mace_1H_C									Item_WPN_Common_Mace_1H_C	Makeshift Club		
LOOT_WoodenStick_A_LOOT_String_Bow_A		Weapons		Object	LOOT_WoodenStick_A	Consume	Object	LOOT_String_Bow_A	Transform										1				WPN_CraftedBow									Item_WPN_Common_Bow_2H_A	Twig With A String		
LOOT_WoodenStick_A_LOOT_WoodenBranch_A		Weapons		Object	LOOT_WoodenStick_A	Consume	Object	LOOT_WoodenBranch_A	Transform										1				WPN_CraftedCrossbow									Item_WPN_Common_Crossbow_2H_A	Toy Crossbow		
LOOT_MetalShard_A_LOOT_Scraps_Cloth_A		Weapons		Object	LOOT_MetalShard_A	Consume	Object	LOOT_Scraps_Cloth_A	Transform										1				WPN_CraftedDagger									Item_WPN_Common_Dagger_1H_A	Shiv		
LOOT_MetalShard_A_LOOT_Scraps_Leather_A		Weapons		Object	LOOT_MetalShard_A	Consume	Object	LOOT_Scraps_Leather_A	Transform										1				WPN_CraftedDagger									Item_WPN_Common_Dagger_1H_A	Shiv		
LOOT_MetalShard_A_LOOT_Handkerchief_A		Weapons		Object	LOOT_MetalShard_A	Consume	Object	LOOT_Handkerchief_A	Transform										1				WPN_CraftedDagger									Item_WPN_Common_Dagger_1H_A	Shiv		
LOOT_WoodenBranch_A_LOOT_MetalShard_A		Weapons		Object	LOOT_WoodenBranch_A	Consume	Object	LOOT_MetalShard_A	Transform										1				WPN_PrimitiveHarpoon									Item_WPN_Common_Spear_2H_A	Primitive Harpoon		
LOOT_WoodenBranch_A_ArrowHead		Weapons		Object	LOOT_WoodenBranch_A	Consume	Object	WPN_ArrowHead_A	Transform										1				WPN_PrimitiveHarpoon									Item_WPN_Common_Spear_2H_A	Primitive Harpoon		
LOOT_WoodenBranch_A_LOOT_Scraps_Cloth_A		Weapons		Object	LOOT_WoodenBranch_A	Consume	Object	LOOT_Scraps_Cloth_A	Transform										1				WPN_CraftedMace_2H									Item_WPN_Common_Mace_2H_A	Makeshift Club		
LOOT_WoodenBranch_A_LOOT_Scraps_Leather_A		Weapons		Object	LOOT_WoodenBranch_A	Consume	Object	LOOT_Scraps_Leather_A	Transform										1				WPN_CraftedMace_2H									Item_WPN_Common_Mace_2H_A	Makeshift Club		
LOOT_WoodenBranch_A_HAR_Shell		Weapons		Object	LOOT_WoodenBranch_A	Consume	Object	HAR_Shell	Transform										1				WPN_CraftedStaff_Fire									Item_WPN_Common_Staff_2H_A	Improvised Staff		
LOOT_WoodenBranch_A_HAR_Shell_Result_1	LOOT_WoodenBranch_A_HAR_Shell																		1				WPN_CraftedStaff_Water									Item_WPN_Common_Staff_2H_A	Improvised Staff		
LOOT_WoodenBranch_A_HAR_Shell_Result_2	LOOT_WoodenBranch_A_HAR_Shell																		1				WPN_CraftedStaff_Poison									Item_WPN_Common_Staff_2H_A	Improvised Staff		
LOOT_WoodenBranch_A_HAR_Shell_Result_3	LOOT_WoodenBranch_A_HAR_Shell																		1				WPN_CraftedStaff_Air									Item_WPN_Common_Staff_2H_A	Improvised Staff		
LOOT_WoodenStick_A_Dagger		Weapons		Object	LOOT_WoodenStick_A	Consume	Category	Dagger	Transform	Object	LOOT_Rope_A	Consume							1				WPN_CraftedSword_1H									Item_WPN_Common_Sword_1H_B	Knife On A Stick		
LOOT_WoodenStick_A_Knife		Weapons		Object	LOOT_WoodenStick_A	Consume	Category	Knife	Transform	Object	LOOT_Rope_A	Consume							1				WPN_CraftedSword_1H									Item_WPN_Common_Sword_1H_B	Knife On A Stick		
LOOT_WoodenBranch_A_Dagger		Weapons		Object	LOOT_WoodenBranch_A	Consume	Category	Dagger	Transform	Object	LOOT_Rope_A	Consume							1				WPN_PrimitiveHarpoon									Item_WPN_Common_Spear_2H_A	Primitive Harpoon		
LOOT_WoodenBranch_A_Knife		Weapons		Object	LOOT_WoodenBranch_A	Consume	Category	Knife	Transform	Object	LOOT_Rope_A	Consume							1				WPN_PrimitiveHarpoon									Item_WPN_Common_Spear_2H_A	Primitive Harpoon		
TOOL_Tong_A_LOOT_Scraps_Cloth_A		Weapons		Object	TOOL_Tong_A	Consume	Object	LOOT_Scraps_Cloth_A	Transform										1				WPN_CraftedMace_2H_B									Item_WPN_Common_Mace_2H_B	Big Tongs Roped Together		
TOOL_Tong_A_LOOT_Scraps_Leather_A		Weapons		Object	TOOL_Tong_A	Consume	Object	LOOT_Scraps_Leather_A	Transform										1				WPN_CraftedMace_2H_B									Item_WPN_Common_Mace_2H_B	Big Tongs Roped Together		
LOOT_WoodenStick_A_LOOT_Skull_Bird_A		Weapons		Object	LOOT_WoodenStick_A	Consume	Object	LOOT_Skull_Bird_A	Transform										1				WPN_CraftedWand_Fire									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_WoodenStick_A_LOOT_Skull_Bird_A_Result_1	LOOT_WoodenStick_A_LOOT_Skull_Bird_A																		1				WPN_CraftedWand_Air									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_WoodenStick_A_LOOT_Skull_Bird_A_Result_2	LOOT_WoodenStick_A_LOOT_Skull_Bird_A																		1				WPN_CraftedWand_Water									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_WoodenStick_A_LOOT_Skull_Bird_A_Result_3	LOOT_WoodenStick_A_LOOT_Skull_Bird_A																		1				WPN_CraftedWand_Poison									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_WoodenStick_A_LOOT_Skull_Human_A		Weapons		Object	LOOT_WoodenStick_A	Consume	Object	LOOT_Skull_Human_A	Transform										1				WPN_CraftedWand_Fire									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_WoodenStick_A_LOOT_Skull_Human_A_Result_1	LOOT_WoodenStick_A_LOOT_Skull_Human_A																		1				WPN_CraftedWand_Air									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_WoodenStick_A_LOOT_Skull_Human_A_Result_2	LOOT_WoodenStick_A_LOOT_Skull_Human_A																		1				WPN_CraftedWand_Water									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_WoodenStick_A_LOOT_Skull_Human_A_Result_3	LOOT_WoodenStick_A_LOOT_Skull_Human_A																		1				WPN_CraftedWand_Poison									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_WoodenStick_A_LOOT_Skull_Human_A_Ancient		Weapons		Object	LOOT_WoodenStick_A	Consume	Object	LOOT_Skull_Human_A_Ancient	Transform										1				WPN_CraftedWand_Fire									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_WoodenStick_A_LOOT_Skull_Human_A_Ancient_Result_1	LOOT_WoodenStick_A_LOOT_Skull_Human_A_Ancient																		1				WPN_CraftedWand_Air									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_WoodenStick_A_LOOT_Skull_Human_A_Ancient_Result_2	LOOT_WoodenStick_A_LOOT_Skull_Human_A_Ancient																		1				WPN_CraftedWand_Water									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_WoodenStick_A_LOOT_Skull_Human_A_Ancient_Result_3	LOOT_WoodenStick_A_LOOT_Skull_Human_A_Ancient																		1				WPN_CraftedWand_Poison									Item_WPN_Common_Wand_1H_A	Improv Wand		
LOOT_Sinew_LOOT_Sinew		Weapons		Object	LOOT_Sinew_A	Transform	Object	LOOT_Sinew_A	Consume														LOOT_String_Bow_A								LOOT_String_Bow_A				
LOOT_Ingred_CrossbowWithoutString_LOOT_String_Bow_A		Weapons		Object	LOOT_Ingred_CrossbowWithoutString	Transform	Object	LOOT_String_Bow_A	Consume										1				WPN_Crossbow									Item_WPN_Human_Normal_Crossbow_A	Crossbow		
Poison_Knife				Property	Poison	None	Category	Knife	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Knife		
Poison_Dagger				Property	Poison	None	Category	Dagger	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Dagger		
Poison_Sword				Property	Poison	None	Category	Sword	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Sword		
Poison_Axe				Property	Poison	None	Category	Axe	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Axe		
Poison_Spear				Property	Poison	None	Category	Spear	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Spear		
Poison_TwoHandedSword				Property	Poison	None	Category	TwoHandedSword	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Two Handed Sword		
Poison_TwoHandedAxe				Property	Poison	None	Category	TwoHandedAxe	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Two Handed Axe		
Poison_TwoHandedMace				Property	Poison	None	Category	TwoHandedMaces	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Two Handed Mace		
Poison_Staff				Property	Poison	None	Category	Staff	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Staff		
